well_id,production_date,oil_volume_bbl,gas_volume_mcf,water_volume_bbl,days_online,choke_size_inches,tubing_pressure_psi,casing_pressure_psi,water_cut,gor
BH-001,2019-04-01,29124.1,46956.4,3422.0,28,0.375,580.0,782.0,0.10514316615508464,1612.286731607157
SB-016,2021-11-01,52018.2,53972.9,11565.8,25,0.625,446.0,1140.0,0.18189796175138398,1037.5772325839803
TM-019,2022-09-01,9844.0,6516.2,3220.2,30,0.75,370.0,640.0,0.2464904089037216,661.9463632669647
TM-021,2024-02-01,6226.3,7724.7,3428.4,30,0.25,615.0,1095.0,0.35510166033123763,1240.6565697123492
SB-016,2021-09-01,66886.7,57850.7,,30,0.625,202.0,1200.0,0.0,864.9058781491688
SB-008,2023-08-01,2989.8,5598.2,2009.6,30,0.25,566.0,582.0,0.4019682361883426,1872.4329386581041
BH-014,2021-05-01,52042.5,51168.5,5681.2,30,0.25,543.0,1119.0,0.09842057941538744,983.2060335302878
TM-024,2021-03-01,8799.4,,2578.8,15,0.625,502.0,881.0,0.2266439331352938,0.0
SB-016,2022-12-01,34304.6,35479.3,12974.2,25,0.375,792.0,1003.0,0.2744189784850715,1034.2432210257516
SB-012,2025-01-01,2329.4,3847.5,2295.4,30,0.625,382.0,779.0,0.4963241653693133,1651.7128874388254
TM-024,2019-11-01,16594.9,18602.9,3399.2,25,0.5,220.0,1067.0,0.17001015299513353,1121.001030437062
SB-009,2025-08-01,15491.6,21881.9,9372.0,30,0.5,406.0,1078.0,0.3769365659035699,1412.5009682666735
SB-006,2022-01-01,7899.5,5609.1,4559.7,30,0.75,462.0,957.0,0.36597052780274814,710.0575985821888
BH-017,2024-04-01,2199.5,3747.3,1943.6,25,0.75,443.0,1138.0,0.46911732760493347,1703.7053875880881
BH-011,2022-09-01,0.0,0.0,0.0,0,0.25,,,0.0,0.0
SB-016,2022-09-01,44859.4,50093.7,12563.7,30,0.25,355.0,603.0,0.21879174060613238,1116.6823452832627
BH-020,2022-10-01,0.0,0.0,0.0,0,0.625,,,0.0,0.0
SB-012,2023-12-01,4526.2,6449.0,2952.8,20,0.5,460.0,1064.0,0.3948121406605161,1424.8155185365208
SB-025,2025-09-01,2628.7,4489.8,928.4,28,0.375,659.0,824.0,0.2609991285035563,1707.9925438429643
BH-017,2022-02-01,9026.5,11027.7,4904.9,30,0.375,719.0,589.0,0.35207516832479147,1221.7027640835317
SB-012,2024-02-01,3803.5,6228.5,2536.0,30,0.75,649.0,621.0,0.4000315482293556,1637.5706586039175
SB-006,2018-11-01,22143.6,13577.8,4244.1,30,0.25,506.0,1197.0,0.1608362987300902,613.1703968641052
TM-021,2024-10-01,3805.7,5743.8,2415.0,30,0.25,447.0,1153.0,0.38821997524394364,1509.2624221562394
BH-011,2022-05-01,12260.3,8564.8,4421.3,30,0.25,389.0,420.0,0.2650405236907731,698.5799694950368
TM-007,2022-08-01,5910.9,4210.3,2377.2,20,0.5,230.0,366.0,0.28682086364788073,712.2942360723409
BH-010,2021-05-01,25421.5,46272.1,8305.3,28,0.75,756.0,1173.0,0.24625223857585063,1820.1955038058336
BH-001,2018-11-01,0.0,0.0,0.0,0,0.5,,,0.0,0.0
BH-014,2022-03-01,24309.2,34240.1,4898.9,30,0.375,466.0,589.0,0.1677240217610868,1408.5243446925444
TM-019,2024-03-01,4359.7,2965.4,2115.6,30,0.375,290.0,753.0,0.3267184531990796,680.1844163589238
TM-019,2023-11-01,4803.3,3262.6,2049.1,30,0.5,206.0,865.0,0.29903391512462785,679.2413549018383
SB-023,2020-08-01,26033.2,36891.4,5004.3,30,0.625,662.0,632.0,0.16123399113975032,1417.090484458307
TM-021,2023-03-01,0.0,0.0,0.0,0,0.5,,,0.0,0.0
BH-017,2020-08-01,17827.3,25850.6,6753.5,30,0.5,701.0,629.0,0.27474695697454926,1450.0569351500228
TM-019,2021-12-01,13837.7,7785.9,3551.5,30,0.625,219.0,799.0,0.20423596255146872,562.658534293994
SB-025,2025-04-01,0.0,0.0,0.0,0,0.625,,,0.0,0.0
BH-005,2025-10-01,11634.5,9501.6,3469.7,30,0.625,468.0,841.0,0.22971756200262178,816.6745455326829
TM-021,2024-12-01,3881.9,5226.7,2700.5,28,0.375,639.0,379.0,0.4102606951871658,1346.4282954223447
BH-011,2024-01-01,6279.2,4256.2,3332.4,30,0.75,762.0,905.0,0.3467060635065962,677.8252006625048
TM-024,2021-09-01,5359.5,7821.4,2359.0,30,0.25,251.0,1031.0,0.30562933212411736,1459.3525515439874
TM-004,2023-09-01,22625.7,24410.8,7307.8,30,0.75,582.0,936.0,0.2441344981375382,1078.8970065014562
SB-006,2020-02-01,14484.6,11369.3,5454.2,30,0.5,376.0,1182.0,0.2735470539851947,784.9232978473689
SB-012,2024-10-01,3228.5,4350.4,2406.3,30,0.5,458.0,449.0,0.4270426634485696,1347.4988384698777
BH-014,2021-06-01,48857.5,45625.8,5360.0,20,0.5,776.0,784.0,0.09886106884308572,933.8545770864248
BH-017,2021-02-01,0.0,0.0,0.0,0,0.25,,,0.0,0.0
SB-012,2020-04-01,21417.2,33756.9,3947.5,30,0.25,279.0,935.0,0.15562967431114896,1576.1584147320843
SB-008,2022-09-01,5928.4,11075.1,2331.0,28,0.5,294.0,579.0,0.28222389035523165,1868.1431752243438
TM-004,2023-03-01,29003.2,32916.3,7233.4,30,0.375,239.0,824.0,0.19961585799992274,1134.9195950791639
BH-017,2022-12-01,4613.1,7115.4,3057.6,15,0.375,375.0,995.0,0.39860768899839644,1542.4335045847693
TM-024,2023-03-01,2741.2,3016.0,1444.3,25,0.25,208.0,306.0,0.3450722733245729,1100.2480665402015
BH-015,2022-04-01,18922.2,22168.8,2569.3,25,0.75,749.0,753.0,0.11954958937254265,1171.5762437771507
SB-006,2022-11-01,7252.3,4175.4,4539.0,30,0.625,591.0,791.0,0.38494483220679654,575.734594542421
TM-018,2019-06-01,43792.6,56595.4,6070.3,15,0.75,768.0,517.0,0.12173981056055705,1292.350762457584
SB-008,2022-03-01,9179.5,13976.6,3602.5,28,0.5,753.0,925.0,0.28184165232358005,1522.5883762732176
TM-019,2021-07-01,17135.8,10477.3,4206.1,15,0.5,662.0,805.0,0.19708179684095606,611.427537669674
SB-016,2022-05-01,49332.8,45373.4,13560.1,30,0.625,319.0,587.0,0.21560621310195588,919.7410242272889
SB-013,2025-11-01,10358.5,18398.6,4605.6,15,0.75,521.0,729.0,0.3077766120247793,1776.1838103972582
TM-007,2022-09-01,5220.6,4154.1,2099.4,30,0.625,758.0,665.0,0.2868032786885246,795.713136421101
BH-001,2019-12-01,19077.9,36852.7,4151.3,20,0.25,590.0,1064.0,0.17871041620029962,1931.6958365438543
SB-016,2021-07-30,61362.0,61104.5,11815.9,30,0.5,318.0,1149.0,0.16146814817041757,995.803591799485
