well_id,well_name,field,well_type,status,spud_date,latitude,longitude,measured_depth_md,true_vertical_depth_tvd,tvdss,depth_unit,operator,production_date,oil_volume_bbl,gas_volume_mcf,water_volume_bbl,days_online,choke_size_inches,tubing_pressure_psi,casing_pressure_psi
BH-017,Bukit Harapan Well 17,Bukit Harapan,Vertical,active,2019-11-01,-1.3152,116.00945,3924.0,3740.6,3697.1,meters,PT Muara Dua Energy,2024-01-01,3050.2,4026.5,2334.7,30,0.625,400.0,585.0
BH-014,Bukit Harapan Well 14,Bukit Harapan,Horizontal,Active,2020-12-01,-1.32929,116.00364,8982.9,4940.0,4840.2,feet,PT Muara Dua Energy,2024-09-01,4355.6,4554.1,2079.2,30,0.375,602.0,1039.0
TM-018,Tanjung Merah Well 18,Tanjung Merah,Horizontal,Active,2019-01-01,-1.4955,116.20171,3737.0,2770.6,2731.3,meters,PT Muara Dua Energy,2023-06-01,13101.1,17377.5,6354.3,30,0.25,489.0,933.0
SB-008,Sungai Biru Well 8,Tanjung Merahh,Vertical,Active,2020-10-01,-1.78411,116.45481,7926.5,7602.4,7535.1,feet,PT Muara Dua Energy,2022-07-01,7840.7,10318.5,2833.8,20,0.25,623.0,1035.0
BH-011,Bukit Harapan Well 11,Bukit Harapan,Vertical,Active,2019-12-01,-1.32131,116.00164,1663.0,1630.7,1611.5,meters,PT Muara Dua Energy,2021-06-01,16473.8,12316.1,4403.9,30,0.625,779.0,345.0
BH-017,Bukit Harapan Well 17,Bukit Harapan,Vertical,active,2019-11-01,-1.3152,116.00945,3924.0,3740.6,3697.1,meters,PT Muara Dua Energy,2021-09-01,9383.6,17135.9,3925.1,30,0.25,320.0,634.0
BH-020,Bukit Harapan Well 20,Bukit Harapan,Horizontal,Active,2021-07-01,-1.28703,115.95121,2313.0,1552.2,1524.0,meters,PT Muara Dua Energy,2022-12-01,30535.3,25811.7,8561.7,30,0.5,753.0,589.0
TM-024,Tanjung Merah Well 24,Tanjung Merah,Directional,Shut-In,2018-03-01,-1.42122,116.18057,6551.8,5220.1,5119.8,feet,PT Muara Dua Energy,2023-01-01,2599.7,3200.5,1528.0,28,0.5,400.0,459.0
SB-006,Sungai Biru Well 6,Sungai Biru,Directional,Active,2018-03-01,-1.80725,116.53048,2812.0,3012.0,2073.6,meters,PT Muara Dua Energy,2021-10-01,10008.4,5511.5,4641.1,25,0.5,417.0,601.0
TM-003,  Tanjung Merah Well 3 ,Tanjung Merah,Vertical,Active,2022-07-01,-1.41627,116.1642,9852.4,9436.7,9372.0,feet,PT Muara Dua Energy,2023-01-01,13863.5,6811.8,1201.3,30,0.25,663.0,396.0
BH-020,Bukit Harapan Well 20,Bukit Harapan,Horizontal,Active,2021-07-01,-1.28703,115.95121,2313.0,1552.2,1524.0,meters,PT Muara Dua Energy,2021-10-01,54712.3,71486.5,13171.0,30,0.375,616.0,1021.0
SB-016,Sungai Biru Well 16,Sungai Biru,Horizontal,Active,2021-05-01,-1.821,116.50588,2800.0,1825.3,1805.2,meters,PT Muara Dua Energy,2024-08-01,22898.5,18070.3,11280.6,30,0.375,479.0,516.0
TM-018,Tanjung Merah Well 18,Tanjung Merah,Horizontal,Active,2019-01-01,-1.4955,116.20171,3737.0,2770.6,2731.3,meters,PT Muara Dua Energy,2019-09-01,37472.8,56028.7,5570.2,20,0.25,684.0,552.0
TM-002,Tanjung Merah Well 2,Tanjung Merah,Directional,Shut-In,01/02/2023,-1.42464,116.18326,1890.0,1625.0,1592.0,meters,PT Muara Dua Energy,2024-12-01,14478.1,20270.2,5567.2,30,0.375,665.0,708.0
SB-009,Sungai Biru Well 9,Sungai Biru,Horizontal,Active,01/02/2022,-1.789,116.43868,6558.4,3777.9,3677.2,feet,PT Muara Dua Energy,2025-09-01,16385.0,24199.6,8034.6,30,0.625,682.0,423.0
BH-010,Bukit Harapan Well 10,Bukit Harapan,Directional,Shut-In,2020-11-01,-1.32089,116.00807,1616.0,1316.7,1293.0,meters,PT Muara Dua Energy,2022-05-01,13281.9,25882.3,6334.5,30,0.25,757.0,649.0
SB-006,Sungai Biru Well 6,Sungai Biru,Directional,Active,2018-03-01,-1.80725,116.53048,2812.0,3012.0,2073.6,meters,PT Muara Dua Energy,2023-06-01,6427.8,3187.3,4116.9,30,0.625,618.0,1014.0
TM-019,Tanjung Merah Well 19,Tanjung Merah,Horizontal,Active,2019-10-01,-1.41842,116.1822,1721.0,991.6,973.7,meters,PT Muara Dua Energy,2021-02-01,18750.7,14107.3,4406.3,28,0.5,226.0,594.0
TM-021,Tanjung Merah Well 21,Tanjung Merah,Vertical,Active,2020-03-01,-1.42173,116.17174,11719.2,11204.7,11106.6,feet,PT Muara Dua Energy,2024-09-01,4778.3,6403.7,2523.6,30,0.5,675.0,414.0
TM-019,Tanjung Merah Well 19,Tanjung Merah,Horizontal,Active,2019-10-01,-1.41842,116.1822,1721.0,991.6,973.7,meters,PT Muara Dua Energy,2025-07-01,2342.1,1420.5,1867.7,20,0.25,632.0,919.0
SB-023,Sungai Biru Well 23,Sungai Biru,Directional,Active,2019-03-01,-1.80268,116.51886,1686.0,1329.9,1295.0,meters,PT Muara Dua Energy,2023-01-01,11529.3,13846.5,4021.6,28,0.5,698.0,677.0
SB-016,Sungai Biru Well 16,Sungai Biru,Horizontal,Active,2021-05-01,-1.821,116.50588,2800.0,1825.3,1805.2,meters,PT Muara Dua Energy,2021-10-01,61732.8,56700.4,13561.1,30,0.25,371.0,638.0
SB-012,Sungai Biru  Well 12,Sungai Biru,Horizontal,Active,01/04/2018,-1.81905,116.51647,3521.0,2017.7,1991.7,meters,PT Muara Dua Energy,2023-08-01,5366.2,7843.0,2879.4,20,0.25,317.0,450.0
BH-011,Bukit Harapan Well 11,Bukit Harapan,Vertical,Active,2019-12-01,-1.32131,116.00164,1663.0,1630.7,1611.5,meters,PT Muara Dua Energy,2020-10-01,24326.0,13972.7,4864.8,30,0.5,761.0,920.0
SB-012,Sungai Biru  Well 12,Sungai Biru,Horizontal,Active,01/04/2018,-1.81905,116.51647,3521.0,2017.7,1991.7,meters,PT Muara Dua Energy,2019-07-01,0.0,0.0,0.0,0,0.25,,
BH-014,Bukit Harapan Well 14,Bukit Harapan,Horizontal,Active,2020-12-01,-1.32929,116.00364,8982.9,4940.0,4840.2,feet,PT Muara Dua Energy,2025-09-01,2020.0,2732.0,1170.0,30,0.75,556.0,979.0
TM-019,Tanjung Merah Well 19,Tanjung Merah,Horizontal,Active,2019-10-01,-1.41842,116.1822,1721.0,991.6,973.7,meters,PT Muara Dua Energy,2020-02-01,36254.4,22765.6,3721.0,28,0.75,479.0,868.0
BH-011,Bukit Harapan Well 11,Bukit Harapan,Vertical,Active,2019-12-01,-1.32131,116.00164,1663.0,1630.7,1611.5,meters,PT Muara Dua Energy,2024-03-01,5934.7,3747.6,3436.8,30,0.25,233.0,840.0
BH-001,Bukit Harapan Well 1,Bukit Harapan,Directional,Active,01/01/2018,-1.31731,116.01794,10925.2,8807.7,8665.0,feet,PT Muara Dua Energy,2025-04-01,2349.0,4367.3,2131.0,30,0.5,563.0,514.0
BH-020,Bukit Harapan Well 20,Bukit Harapan,Horizontal,Active,2021-07-01,-1.28703,115.95121,2313.0,1552.2,1524.0,meters,PT Muara Dua Energy,2021-11-01,53434.6,60123.8,14830.4,30,0.625,579.0,531.0
BH-011,Bukit Harapan Well 11,Bukit Harapan,Vertical,Active,2019-12-01,-1.32131,116.00164,1663.0,1630.7,1611.5,meters,PT Muara Dua Energy,2025-11-01,2822.1,2089.7,2810.6,30,0.5,490.0,677.0
TM-002,Tanjung Merah Well 2,Tanjung Merah,Directional,Shut-In,01/02/2023,-1.42464,116.18326,1890.0,1625.0,1592.0,meters,PT Muara Dua Energy,2025-12-01,10769.9,17079.4,4954.4,20,0.25,591.0,1047.0
TM-018,Tanjung Merah Well 18,Tanjung Merah,Horizontal,Active,2019-01-01,-1.4955,116.20171,3737.0,2770.6,2731.3,meters,PT Muara Dua Energy,2019-11-01,43714.1,59052.2,8760.1,28,0.25,496.0,336.0
SB-025,Sungai Biru Well 25,Sungai Biru,Vertical,Active,2022-02-01,-1.77986,116.43216,10718.5,10475.7,10408.5,feet,PT Muara Dua Energy,2023-06-01,10308.7,18055.4,1319.9,30,0.5,410.0,1073.0
SB-022,Sungai Biru Well 22,Sungai Biru,Vertical,Active,2023-10-01,-1.81152,116.52501,2857.0,2719.1,2676.8,meters,PT Muara Dua Energy,2024-07-01,10620.6,21872.6,1411.9,30,0.625,336.0,454.0
SB-006,Sungai Biru Well 6,Sungai Biru,Directional,Active,2018-03-01,-1.80725,116.53048,2812.0,3012.0,2073.6,meters,PT Muara Dua Energy,2022-07-01,8797.7,4997.9,4269.9,30,0.375,319.0,809.0
TM-018,Tanjung Merah Well 18,Tanjung Merah,Horizontal,Active,2019-01-01,-1.4955,116.20171,3737.0,2770.6,2731.3,meters,PT Muara Dua Energy,2024-06-01,8727.4,,6064.0,15,0.375,418.0,495.0
BH-015,Bukit Harapan Well 15,Bukit Harapan,Directional,Active,,-1.28635,115.96234,2147.0,1801.0,1784.6,meters,PT Muara Dua Energy,2025-03-01,7604.3,7271.4,3787.4,20,0.625,628.0,1086.0
SB-012,Sungai Biru  Well 12,Sungai Biru,Horizontal,Active,01/04/2018,-1.81905,116.51647,3521.0,2017.7,1991.7,meters,PT Muara Dua Energy,2018-08-01,37390.7,64645.2,1806.2,30,0.25,214.0,826.0
BH-011,Bukit Harapan Well 11,Bukit Harapan,Vertical,Active,2019-12-01,-1.32131,116.00164,1663.0,1630.7,1611.5,meters,PT Muara Dua Energy,2020-07-01,25573.6,18180.7,4524.4,30,0.625,416.0,904.0
BH-014,Bukit Harapan Well 14,Bukit Harapan,Horizontal,Active,2020-12-01,-1.32929,116.00364,8982.9,4940.0,4840.2,feet,PT Muara Dua Energy,2021-04-01,43380.0,57249.4,4420.4,25,0.375,355.0,585.0
TM-007,Tanjung Merah Well 7,Tanjung Merah,Vertical,Active,2019-06-01,-1.46549,116.20023,3030.0,3004.6,2983.2,meters,PT Muara Dua Energy,2025-05-01,1775.1,1115.2,1408.7,30,0.25,789.0,813.0
TM-019,Tanjung Merah Well 19,Tanjung Merah,Horizontal,Active,2019-10-01,-1.41842,116.1822,1721.0,991.6,973.7,meters,PT Muara Dua Energy,2020-12-01,24464.4,16128.0,3961.1,30,0.5,540.0,442.0
TM-007,Tanjung Merah Well 7,Tanjung Merah,Vertical,Active,2019-06-01,-1.46549,116.20023,3030.0,3004.6,2983.2,meters,PT Muara Dua Energy,2022-04-01,5931.7,5124.2,2594.3,28,0.625,644.0,429.0
BH-010,Bukit Harapan Well 10,Bukit Harapan,Directional,Shut-In,2020-11-01,-1.32089,116.00807,1616.0,1316.7,1293.0,meters,PT Muara Dua Energy,2022-07-01,13552.7,21113.4,6608.0,25,0.375,567.0,911.0
SB-023,Sungai Biru Well 23,Sungai Biru,Directional,Active,2019-03-01,-1.80268,116.51886,1686.0,1329.9,1295.0,meters,PT Muara Dua Energy,2020-12-01,20012.9,34025.6,5295.8,20,0.25,742.0,314.0
SB-008,Sungai Biru Well 8,Tanjung Merahh,Vertical,Active,2020-10-01,-1.78411,116.45481,7926.5,7602.4,7535.1,feet,PT Muara Dua Energy,2025-08-01,776.3,1199.0,616.7,28,0.5,776.0,855.0
SB-008,Sungai Biru Well 8,Tanjung Merahh,Vertical,Active,2020-10-01,-1.78411,116.45481,7926.5,7602.4,7535.1,feet,PT Muara Dua Energy,2022-11-01,5991.7,7586.7,2753.9,30,0.25,604.0,347.0
TM-024,Tanjung Merah Well 24,Tanjung Merah,Directional,Shut-In,2018-03-01,-1.42122,116.18057,6551.8,5220.1,5119.8,feet,PT Muara Dua Energy,2025-10-01,0.0,0.0,0.0,0,0.375,,
BH-011,Bukit Harapan Well 11,Bukit Harapan,Vertical,Active,2019-12-01,-1.32131,116.00164,1663.0,1630.7,1611.5,meters,PT Muara Dua Energy,2024-05-01,6160.5,3990.0,3397.7,30,0.25,579.0,1006.0
BH-010,Bukit Harapan Well 10,Bukit Harapan,Directional,Shut-In,2020-11-01,-1.32089,116.00807,1616.0,1316.7,1293.0,meters,PT Muara Dua Energy,2025-11-01,0.0,0.0,0.0,0,0.75,,
TM-021,Tanjung Merah Well 21,Tanjung Merah,Vertical,Active,2020-03-01,-1.42173,116.17174,11719.2,11204.7,11106.6,feet,PT Muara Dua Energy,2023-05-01,7655.8,11081.6,3147.9,30,0.25,423.0,704.0
BH-014,Bukit Harapan Well 14,Bukit Harapan,Horizontal,Active,2020-12-01,-1.32929,116.00364,8982.9,4940.0,4840.2,feet,PT Muara Dua Energy,2022-04-01,22393.7,24522.1,5244.6,30,0.5,230.0,648.0
BH-015,Bukit Harapan Well 15,Bukit Harapan,Directional,Active,,-1.28635,115.96234,2147.0,1801.0,1784.6,meters,PT Muara Dua Energy,2023-03-01,14106.1,15042.2,3763.5,28,0.75,326.0,513.0
SB-008,Sungai Biru Well 8,Tanjung Merahh,Vertical,Active,2020-10-01,-1.78411,116.45481,7926.5,7602.4,7535.1,feet,PT Muara Dua Energy,2020-12-30,22483.9,34416.4,4406.7,20,0.375,415.0,891.0
TM-002,Tanjung Merah Well 2,Tanjung Merah,Directional,Shut-In,01/02/2023,-1.42464,116.18326,1890.0,1625.0,1592.0,meters,PT Muara Dua Energy,2024-07-01,15895.9,27008.4,5290.3,30,0.375,752.0,612.0
SB-008,Sungai Biru Well 8,Tanjung Merahh,Vertical,Active,2020-10-01,-1.78411,116.45481,7926.5,7602.4,7535.1,feet,PT Muara Dua Energy,2023-11-01,2513.8,5037.1,1578.0,30,0.75,439.0,1056.0
TM-024,Tanjung Merah Well 24,Tanjung Merah,Directional,Shut-In,2018-03-01,-1.42122,116.18057,6551.8,5220.1,5119.8,feet,PT Muara Dua Energy,2021-05-01,7972.5,10114.2,2447.1,25,0.625,684.0,924.0
TM-019,Tanjung Merah Well 19,Tanjung Merah,Horizontal,Active,2019-10-01,-1.41842,116.1822,1721.0,991.6,973.7,meters,PT Muara Dua Energy,2020-06-01,30655.7,19453.4,4218.5,30,0.375,437.0,301.0
BH-017,Bukit Harapan Well 17,Bukit Harapan,Vertical,active,2019-11-01,-1.3152,116.00945,3924.0,3740.6,3697.1,meters,PT Muara Dua Energy,2021-12-01,9816.1,15554.7,4147.7,30,0.625,552.0,377.0
TM-018,Tanjung Merah Well 18,Tanjung Merah,Horizontal,Active,2019-01-01,-1.4955,116.20171,3737.0,2770.6,2731.3,meters,PT Muara Dua Energy,2023-09-01,12031.5,16747.6,6631.4,30,0.25,494.0,761.0
TM-018,Tanjung Merah Well 18,Tanjung Merah,Horizontal,Active,2019-01-01,-1.4955,116.20171,3737.0,2770.6,2731.3,meters,PT Muara Dua Energy,2019-04-01,45507.0,68311.9,5738.9,28,0.75,649.0,1045.0
TM-024,Tanjung Merah Well 24,Tanjung Merah,Directional,Shut-In,2018-03-01,-1.42122,116.18057,6551.8,5220.1,5119.8,feet,PT Muara Dua Energy,2022-09-01,2844.3,4610.8,1850.6,28,0.375,236.0,699.0
TM-003,  Tanjung Merah Well 3 ,Tanjung Merah,Vertical,Active,2022-07-01,-1.41627,116.1642,9852.4,9436.7,9372.0,feet,PT Muara Dua Energy,2025-06-01,2605.8,1596.0,994.5,28,0.5,262.0,1144.0
BH-010,Bukit Harapan Well 10,Bukit Harapan,Directional,Shut-In,2020-11-01,-1.32089,116.00807,1616.0,1316.7,1293.0,meters,PT Muara Dua Energy,2022-03-01,0.0,0.0,0.0,0,0.75,,
BH-020,Bukit Harapan Well 20,Bukit Harapan,Horizontal,Active,2021-07-01,-1.28703,115.95121,2313.0,1552.2,1524.0,meters,PT Muara Dua Energy,2024-12-01,5580.0,6418.6,4227.7,15,0.375,379.0,1080.0
TM-018,Tanjung Merah Well 18,Tanjung Merah,Horizontal,Active,2019-01-01,-1.4955,116.20171,3737.0,2770.6,2731.3,meters,PT Muara Dua Energy,2024-12-01,6090.8,10857.7,5537.4,30,0.625,404.0,937.0
TM-024,Tanjung Merah Well 24,Tanjung Merah,Directional,Shut-In,2018-03-01,-1.42122,116.18057,6551.8,5220.1,5119.8,feet,PT Muara Dua Energy,2020-08-01,12720.9,12715.7,3397.1,30,0.75,279.0,908.0
BH-017,Bukit Harapan Well 17,Bukit Harapan,Vertical,active,2019-11-01,-1.3152,116.00945,3924.0,3740.6,3697.1,meters,PT Muara Dua Energy,2022-07-01,6170.2,9303.6,4123.0,25,0.5,616.0,315.0
BH-011,Bukit Harapan Well 11,Bukit Harapan,Vertical,Active,2019-12-01,-1.32131,116.00164,1663.0,1630.7,1611.5,meters,PT Muara Dua Energy,2025-02-01,4249.7,2288.7,2619.4,30,0.375,602.0,878.0
SB-009,Sungai Biru Well 9,Sungai Biru,Horizontal,Active,01/02/2022,-1.789,116.43868,6558.4,3777.9,3677.2,feet,PT Muara Dua Energy,2025-12-01,15373.8,23498.6,9774.3,30,0.5,717.0,582.0
BH-017,Bukit Harapan Well 17,Bukit Harapan,Vertical,active,2019-11-01,-1.3152,116.00945,3924.0,3740.6,3697.1,meters,PT Muara Dua Energy,2024-07-01,2059.2,2681.5,1886.7,25,0.75,336.0,1138.0
TM-003,  Tanjung Merah Well 3 ,Tanjung Merah,Vertical,Active,2022-07-01,-1.41627,116.1642,9852.4,9436.7,9372.0,feet,PT Muara Dua Energy,2023-09-01,7741.7,4359.8,1284.7,30,0.75,635.0,359.0
BH-001,Bukit Harapan Well 1,Bukit Harapan,Directional,Active,01/01/2018,-1.31731,116.01794,10925.2,8807.7,8665.0,feet,PT Muara Dua Energy,2023-07-01,5344.8,6768.9,3188.4,30,0.625,216.0,639.0
TM-007,Tanjung Merah Well 7,Tanjung Merah,Vertical,Active,2019-06-01,-1.46549,116.20023,3030.0,3004.6,2983.2,meters,PT Muara Dua Energy,2023-01-01,4313.7,3018.4,2378.5,30,0.5,498.0,556.0
TM-019,Tanjung Merah Well 19,Tanjung Merah,Horizontal,Active,2019-10-01,-1.41842,116.1822,1721.0,991.6,973.7,meters,PT Muara Dua Energy,2023-03-01,6874.0,4358.2,2800.4,30,0.375,632.0,1069.0
TM-019,Tanjung Merah Well 19,Tanjung Merah,Horizontal,Active,2019-10-01,-1.41842,116.1822,1721.0,991.6,973.7,meters,PT Muara Dua Energy,2023-07-01,6040.2,4685.7,2328.8,15,0.625,295.0,710.0
BH-017,Bukit Harapan Well 17,Bukit Harapan,Vertical,active,2019-11-01,-1.3152,116.00945,3924.0,3740.6,3697.1,meters,PT Muara Dua Energy,2024-09-01,2130.5,2438.3,1862.5,28,0.375,519.0,573.0
BH-017,Bukit Harapan Well 17,Bukit Harapan,Vertical,active,2019-11-01,-1.3152,116.00945,3924.0,3740.6,3697.1,meters,PT Muara Dua Energy,2023-01-01,4903.1,6466.1,3344.7,30,0.375,402.0,381.0
SB-006,Sungai Biru Well 6,Sungai Biru,Directional,Active,2018-03-01,-1.80725,116.53048,2812.0,3012.0,2073.6,meters,PT Muara Dua Energy,2020-04-01,15301.1,9707.2,4381.8,30,0.625,568.0,1149.0
TM-007,Tanjung Merah Well 7,Tanjung Merah,Vertical,Active,2019-06-01,-1.46549,116.20023,3030.0,3004.6,2983.2,meters,PT Muara Dua Energy,2023-07-01,4324.1,2888.8,2187.7,28,0.625,622.0,568.0
BH-011,Bukit Harapan Well 11,Bukit Harapan,Vertical,Active,2019-12-01,-1.32131,116.00164,1663.0,1630.7,1611.5,meters,PT Muara Dua Energy,2023-01-01,8271.8,5386.1,4176.6,30,0.25,660.0,932.0
SB-022,Sungai Biru Well 22,Sungai Biru,Vertical,Active,2023-10-01,-1.81152,116.52501,2857.0,2719.1,2676.8,meters,PT Muara Dua Energy,2024-05-01,10988.9,23794.2,1168.0,30,0.75,698.0,699.0
BH-001,Bukit Harapan Well 1,Bukit Harapan,Directional,Active,01/01/2018,-1.31731,116.01794,10925.2,8807.7,8665.0,feet,PT Muara Dua Energy,2021-12-01,8489.5,15939.6,,30,0.25,577.0,1090.0
TM-019,Tanjung Merah Well 19,Tanjung Merah,Horizontal,Active,2019-10-01,-1.41842,116.1822,1721.0,991.6,973.7,meters,PT Muara Dua Energy,2025-12-01,1795.2,1436.0,1428.8,28,0.375,259.0,544.0
SB-016,Sungai Biru Well 16,Sungai Biru,Horizontal,Active,2021-05-01,-1.821,116.50588,2800.0,1825.3,1805.2,meters,PT Muara Dua Energy,2021-08-01,74068.2,62944.2,13014.2,30,0.5,621.0,893.0
BH-010,Bukit Harapan Well 10,Bukit Harapan,Directional,Shut-In,2020-11-01,-1.32089,116.00807,1616.0,1316.7,1293.0,meters,PT Muara Dua Energy,2021-04-01,28561.4,46650.7,8810.2,30,0.375,543.0,467.0
SB-025,Sungai Biru Well 25,Sungai Biru,Vertical,Active,2022-02-01,-1.77986,116.43216,10718.5,10475.7,10408.5,feet,PT Muara Dua Energy,2024-10-01,4386.1,9326.8,1164.8,30,0.625,637.0,1157.0
SB-006,Sungai Biru Well 6,Sungai Biru,Directional,Active,2018-03-01,-1.80725,116.53048,2812.0,3012.0,2073.6,meters,PT Muara Dua Energy,2019-06-01,20577.5,14466.4,4837.3,30,0.5,773.0,1008.0
TM-019,Tanjung Merah Well 19,Tanjung Merah,Horizontal,Active,2019-10-01,-1.41842,116.1822,1721.0,991.6,973.7,meters,PT Muara Dua Energy,2022-10-01,0.0,0.0,0.0,0,0.25,,
BH-011,Bukit Harapan Well 11,Bukit Harapan,Vertical,Active,2019-12-01,-1.32131,116.00164,1663.0,1630.7,1611.5,meters,PT Muara Dua Energy,2024-10-01,4165.5,3134.9,3058.9,30,0.375,727.0,802.0
BH-015,Bukit Harapan Well 15,Bukit Harapan,Directional,Active,,-1.28635,115.96234,2147.0,1801.0,1784.6,meters,PT Muara Dua Energy,2021-09-01,24886.1,26731.3,2965.2,30,0.5,298.0,923.0
SB-009,Sungai Biru Well 9,Sungai Biru,Horizontal,Active,01/02/2022,-1.789,116.43868,6558.4,3777.9,3677.2,feet,PT Muara Dua Energy,2025-06-01,20576.0,29642.3,9530.1,25,0.75,464.0,551.0
SB-008,Sungai Biru Well 8,Tanjung Merahh,Vertical,Active,2020-10-01,-1.78411,116.45481,7926.5,7602.4,7535.1,feet,PT Muara Dua Energy,2023-04-01,3683.6,5877.6,2327.4,30,0.5,442.0,964.0
TM-024,Tanjung Merah Well 24,Tanjung Merah,Directional,Shut-In,2018-03-01,-1.42122,116.18057,6551.8,5220.1,5119.8,feet,PT Muara Dua Energy,2022-03-01,4842.1,5985.9,2486.7,28,0.375,262.0,505.0
SB-009,Sungai Biru Well 9,Sungai Biru,Horizontal,Active,01/02/2022,-1.789,116.43868,6558.4,3777.9,3677.2,feet,PT Muara Dua Energy,2023-11-01,30267.1,52938.6,12823.4,30,0.5,695.0,1060.0
TM-018,Tanjung Merah Well 18,Tanjung Merah,Horizontal,Active,2019-01-01,-1.4955,116.20171,3737.0,2770.6,2731.3,meters,PT Muara Dua Energy,2024-10-01,6960.3,11551.5,6076.3,25,0.5,372.0,714.0
SB-022,Sungai Biru Well 22,Sungai Biru,Vertical,Active,2023-10-01,-1.81152,116.52501,2857.0,2719.1,2676.8,meters,PT Muara Dua Energy,2025-09-01,8746.3,18605.9,1578.1,30,0.625,455.0,613.0
SB-009,Sungai Biru Well 9,Sungai Biru,Horizontal,Active,01/02/2022,-1.789,116.43868,6558.4,3777.9,3677.2,feet,PT Muara Dua Energy,2023-07-01,33541.0,55017.3,9289.3,20,0.625,331.0,836.0
SB-009,Sungai Biru Well 9,Sungai Biru,Horizontal,Active,01/02/2022,-1.789,116.43868,6558.4,3777.9,3677.2,feet,PT Muara Dua Energy,2025-05-01,16958.7,26541.4,8071.3,20,0.25,361.0,391.0
SB-008,Sungai Biru Well 8,Tanjung Merahh,Vertical,Active,2020-10-01,-1.78411,116.45481,7926.5,7602.4,7535.1,feet,PT Muara Dua Energy,2024-05-01,2102.3,3168.2,1504.5,30,0.625,320.0,855.0
SB-012,Sungai Biru  Well 12,Sungai Biru,Horizontal,Active,01/04/2018,-1.81905,116.51647,3521.0,2017.7,1991.7,meters,PT Muara Dua Energy,2023-10-01,3886.1,7173.3,2708.6,30,0.25,336.0,970.0
TM-021,Tanjung Merah Well 21,Tanjung Merah,Vertical,Active,2020-03-01,-1.42173,116.17174,11719.2,11204.7,11106.6,feet,PT Muara Dua Energy,2025-03-01,3741.7,5041.9,2528.1,30,0.75,224.0,411.0
TM-004,Tanjung Merah Well 4,Tanjung Merah,Vertical,Active,01/10/2022,-1.48835,116.18555,12877.3,12270.7,12136.2,feet,PT Muara Dua Energy,2024-02-01,21841.9,21984.5,8005.2,25,0.375,798.0,1177.0
BH-001,Bukit Harapan Well 1,Bukit Harapan,Directional,Active,01/01/2018,-1.31731,116.01794,10925.2,8807.7,8665.0,feet,PT Muara Dua Energy,2024-12-01,2951.6,4414.3,2392.4,30,0.5,264.0,703.0
TM-019,Tanjung Merah Well 19,Tanjung Merah,Horizontal,Active,2019-10-01,-1.41842,116.1822,1721.0,991.6,973.7,meters,PT Muara Dua Energy,2024-10-01,3160.5,2317.0,1788.4,30,0.25,551.0,623.0
BH-010,Bukit Harapan Well 10,Bukit Harapan,Directional,Shut-In,2020-11-01,-1.32089,116.00807,1616.0,1316.7,1293.0,meters,PT Muara Dua Energy,2025-07-01,1798.2,2825.6,1447.0,30,0.75,214.0,1051.0
BH-017,Bukit Harapan Well 17,Bukit Harapan,Vertical,active,2019-11-01,-1.3152,116.00945,3924.0,3740.6,3697.1,meters,PT Muara Dua Energy,2025-07-01,1220.0,1789.2,1375.4,30,0.625,392.0,384.0
SB-006,Sungai Biru Well 6,Sungai Biru,Directional,Active,2018-03-01,-1.80725,116.53048,2812.0,3012.0,2073.6,meters,PT Muara Dua Energy,2019-01-01,21651.1,14428.9,4148.6,30,0.5,697.0,960.0
BH-001,Bukit Harapan Well 1,Bukit Harapan,Directional,Active,01/01/2018,-1.31731,116.01794,10925.2,8807.7,8665.0,feet,PT Muara Dua Energy,2024-08-01,2653.8,4956.9,2050.3,30,0.75,324.0,628.0
SB-022,Sungai Biru Well 22,Sungai Biru,Vertical,Active,2023-10-01,-1.81152,116.52501,2857.0,2719.1,2676.8,meters,PT Muara Dua Energy,2025-10-01,9216.8,16852.4,1770.4,28,0.5,264.0,1062.0
TM-021,Tanjung Merah Well 21,Tanjung Merah,Vertical,Active,2020-03-01,-1.42173,116.17174,11719.2,11204.7,11106.6,feet,PT Muara Dua Energy,2021-12-01,13403.0,20505.1,4839.8,25,0.625,727.0,827.0
BH-014,Bukit Harapan Well 14,Bukit Harapan,Horizontal,Active,2020-12-01,-1.32929,116.00364,8982.9,4940.0,4840.2,feet,PT Muara Dua Energy,2023-03-01,0.0,0.0,0.0,0,0.375,,
SB-023,Sungai Biru Well 23,Sungai Biru,Directional,Active,2019-03-01,-1.80268,116.51886,1686.0,1329.9,1295.0,meters,PT Muara Dua Energy,2022-05-01,14933.0,19194.0,4299.8,28,0.375,283.0,527.0
SB-025,Sungai Biru Well 25,Sungai Biru,Vertical,Active,2022-02-01,-1.77986,116.43216,10718.5,10475.7,10408.5,feet,PT Muara Dua Energy,2025-02-01,3323.9,5718.8,1074.8,30,0.5,492.0,620.0
TM-018,Tanjung Merah Well 18,Tanjung Merah,Horizontal,Active,2019-01-01,-1.4955,116.20171,3737.0,2770.6,2731.3,meters,PT Muara Dua Energy,2023-10-01,10234.0,17425.3,7123.4,30,0.5,398.0,338.0
SB-009,Sungai Biru Well 9,Sungai Biru,Horizontal,Active,01/02/2022,-1.789,116.43868,6558.4,3777.9,3677.2,feet,PT Muara Dua Energy,2023-06-01,40435.0,56663.6,10314.4,25,0.375,358.0,1145.0
